Loyalty#,First Name,Last Name,Customer Name,Country,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,IsActive,CustomerTenureDays,total_flights,total_flights_with_companions,total_distance,total_points_accumulated,total_points_redeemed,total_cost_redeemed,average_distance_per_flight,points_redemption_ratio,companion_flight_ratio,LoyaltyStatus_Nova,LoyaltyStatus_Star,EnrollmentType_Standard,Gender_male,Education_College,Education_Doctor,Education_High School or Below,Education_Master,Marital Status_Married,Marital Status_Single,Province or State_British Columbia,Province or State_Manitoba,Province or State_New Brunswick,Province or State_Newfoundland,Province or State_Nova Scotia,Province or State_Ontario,Province or State_Prince Edward Island,Province or State_Quebec,Province or State_Saskatchewan,Province or State_Yukon,Location Code_Suburban,Location Code_Urban
117053,Erin,Merli,Erin Merli,Canada,British Columbia,Vancouver,0.6375645725863663,-1.4062463359043085,V6E 3D9,female,Bachelor,Suburban,0.697448250237062,Married,Aurora,2017-10-30,,1.0432546533073022,Standard,1,0.5652720010633793,0.43793375927631856,1.5288374493838288,0.9710381642130242,0.9712809233687232,0.8128548902977552,0.8001701187162684,0.9710391567473957,0.15633512118451437,1.0796328833842,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
265784,Rosalba,Pizzella,Rosalba Pizzella,Canada,British Columbia,Vancouver,0.6375645725863663,-1.4062463359043085,V5R 1W3,female,College,Urban,-1.2432429686025637,Married,Aurora,2018-07-26,2019-03-26,1.0469836891597886,Standard,0,-1.161644482698881,0.7147999691577468,-1.5320426457834386,-1.786987726550307,-1.7869344164816512,-0.9878245243183607,-0.9871236992042342,-1.786987715395984,-0.69681579758746,-1.7129561469795274,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
136106,Marilynn,Charity,Marilynn Charity,Canada,Quebec,Montreal,-0.5058419371967757,0.8213646171301937,H2T 2J6,male,Bachelor,Suburban,-0.5033921376239804,Married,Aurora,2016-12-07,,1.0513047514804277,Standard,1,1.0064451965245191,0.7589807473303152,0.8536433107439905,0.938185035091284,0.938292857171717,0.8768597017479659,0.8849475382797489,0.9381859044173717,0.19735442478977624,0.23980279998804957,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
545127,Lilliana,Giagni,Lilliana Giagni,Canada,Quebec,Hull,-0.5279054273883051,0.7248890579020846,J8Y 3Z5,male,Bachelor,Suburban,0.8425971748463671,Married,Aurora,2018-07-08,,1.0626497327627282,Standard,1,0.2266344718256236,0.21408448320197263,0.40351388498409824,0.29166959830248423,0.2915029968769941,1.1506459389921018,1.1532158111450097,0.2916688662978085,0.6477558129600156,0.20632693232574828,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
128975,Dong,Wever,Dong Wever,Canada,Ontario,Toronto,-1.0648275374830203,0.5599171017834975,P1L 8X8,male,Bachelor,Urban,0.72757225502655,Married,Aurora,2020-05-23,,1.064086676017528,Standard,1,-0.6975356776877735,0.4938960782949053,0.943669195895969,0.5559842854005459,0.5559481325271306,-0.25419822863981223,-0.25896695856995533,0.5559836762065521,-0.2876097866525791,0.5015127619527763,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
991275,Joella,Bonnel,Joella Bonnel,Canada,British Columbia,Vancouver,0.6375645725863663,-1.4062463359043085,V5R 1W3,female,Bachelor,Suburban,0.72757225502655,Married,Aurora,2016-06-28,2017-12-28,1.064086676017528,Standard,0,-0.7501526643024048,0.45383883941844333,-1.5320426457834386,-1.786987726550307,-1.7869344164816512,-0.9878245243183607,-0.9871236992042342,-1.786987715395984,-0.69681579758746,-1.7129561469795274,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
866403,Toi,Storz,Toi Storz,Canada,Quebec,Tremblant,-0.3193268197021273,0.775110395595456,H5Y 2S9,male,Bachelor,Urban,1.4183809425404088,Married,Aurora,2018-12-06,,1.0643132540485492,Standard,1,0.02291229288179446,1.1071252793301536,-0.7218096794156325,1.1196966474776708,1.1196683525208435,0.21932023109321866,0.22647086851956388,1.1196964071094953,-0.15407645848121668,-0.9562357800168496,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
742009,Roxy,Tanh,Roxy Tanh,Canada,Ontario,Toronto,-1.0648275374830203,0.5599171017834975,M8Y 4K8,female,Bachelor,Rural,0.6802439499087112,Married,Aurora,2016-06-02,,1.0647298652668788,Standard,1,1.2600860550771011,1.1071252793301536,0.8086303681680013,1.7225233700572278,1.722620423117981,-0.03263339417050267,-0.034829397258287376,1.7225237449771171,-0.34113871711926436,-0.12011747651185678,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
332823,Walker,Nawrocki,Walker Nawrocki,Canada,Ontario,Trenton,-0.9293792994449664,0.6411428487422559,K8V 4B2,male,High School or Below,Suburban,-0.3912016427624739,Married,Aurora,2021-03-31,,1.06482780544803,2021 Promotion,1,-1.1184715706048245,0.06092445220373574,0.1784491721041521,0.07273543367628926,0.07260623456821973,0.6419954645046847,0.645712628278694,0.07273445551825906,0.44856947754120907,0.09032064487388512,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
356613,Darlene,Carasco,Darlene Carasco,Canada,Saskatchewan,Regina,0.9891046778200349,-0.57452078175124,S1J 3C5,male,Bachelor,Rural,0.09391348469537387,Married,Aurora,2020-03-29,,1.0657516590970975,Standard,1,-0.6233322350261138,1.0682461945382933,2.3840833583276244,0.6114201272912511,0.6114548765946932,0.4923025320729523,0.49473914138482444,0.6114195180020306,0.10967042630388664,1.2036108639420038,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
952911,Kim,Yepez,Kim Yepez,Canada,Quebec,Montreal,-0.5058419371967757,0.8213646171301937,H2T 9K8,female,Bachelor,Rural,0.36792986961857155,Married,Aurora,2020-10-12,,1.0674371072891466,Standard,1,-0.8891154751051492,-1.4353312352405776,-0.3617061388077186,-0.6773279136389987,-0.6773666475456316,-0.21765358302083324,-0.22064291958920382,-0.6773279043908339,0.2102753495078597,1.5106459242050438,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
967637,Margene,Sandstrom,Margene Sandstrom,Canada,Ontario,London,-1.26692529733073,0.476209283055282,M5B 3E4,male,Bachelor,Rural,-0.035744977932465866,Married,Aurora,2018-07-18,,1.0726834850526017,Standard,1,0.21314293679623095,0.16990370502940433,-0.3166931962317294,0.765690853193222,0.7656589065621916,1.234220856078623,1.2194118784753987,0.7656902436389978,0.440782485311476,-0.4868051802789558,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
445704,Dong,Kohles,Dong Kohles,Canada,Quebec,Montreal,-0.5058419371967757,0.8213646171301937,H2T 2J6,female,Bachelor,Suburban,1.4578651413782715,Married,Aurora,2016-09-19,,1.07270541195883,Standard,1,1.1130283232567213,0.337790662085164,-0.6767967368396433,0.6701508351098212,0.6701892300167831,0.864123054359076,0.859398178959248,0.670150225719714,0.2881458277380657,-0.9037430609951443,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
332027,Claudie,Ziegenhagen,Claudie Ziegenhagen,Canada,British Columbia,Whistler,0.8896472057516184,-1.3989018057906801,V6T 1Y8,male,College,Suburban,-1.2432429686025637,Married,Aurora,2018-11-02,,1.0738880031013862,Standard,1,0.0687835119817295,-0.1688155942936194,-0.5867708516876647,-0.029062734169838525,-0.02902400880093651,-0.9878245243183607,-0.9871236992042342,-0.029062479505817744,-0.69681579758746,-0.612071908420625,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
778027,Harley,Legrow,Harley Legrow,Canada,British Columbia,Vancouver,0.6375645725863663,-1.4062463359043085,V1E 4R6,female,Bachelor,Urban,0.3425518787127666,Married,Aurora,2021-05-26,,1.0788420221151367,Standard,1,-1.1940241667694234,-1.5531466437007597,-1.036900277447557,-1.2396862127824317,-1.2397325784347042,-0.9878245243183607,-0.9871236992042342,-1.239687188686003,-0.69681579758746,-0.15074898940546572,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
225363,Lenard,Grzesiak,Lenard Grzesiak,Canada,Alberta,Banff,1.2108246099273072,-1.066848847312773,T4V 1D4,female,Doctor,Suburban,-0.719302810901809,Divorced,Aurora,2018-07-03,,1.0790612911774153,Standard,1,0.23338023934031993,0.24353833531701818,0.08842328695217362,0.4268774354747783,0.4269553315494739,0.5134805102380677,0.5098364900742115,0.4268781824144649,0.18938183267051514,-0.12427090198895618,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
571180,Maya,Feinblatt,Maya Feinblatt,Canada,Ontario,Toronto,-1.0648275374830203,0.5599171017834975,M1R 4K3,female,Doctor,Suburban,-0.719302810901809,Divorced,Aurora,2019-04-24,,1.0790612911774153,Standard,1,-0.16462004402676347,0.11688677122232244,-0.04661554077579406,0.3405822712854981,0.3405717821785749,0.4447324748278828,0.44712442628752713,0.34058153919680056,0.18313564843209856,-0.18228998902394458,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
321213,Zoraida,Rushin,Zoraida Rushin,Canada,Quebec,Quebec City,-0.10902964273472128,0.927422724783272,G1B 3L5,female,Bachelor,Urban,0.1597973857612233,Married,Aurora,2021-03-02,,1.0805713241196413,2021 Promotion,1,-1.0793461190195857,0.8620692297329745,1.5288374493838288,0.08616820638444664,0.08609672935886674,0.13727279290906216,0.13820944541237862,0.0861690771741173,0.0881716687205711,0.7123882985692439,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
190405,Samella,Asato,Samella Asato,Canada,Ontario,Trenton,-0.9293792994449664,0.6411428487422559,K8V 4B2,male,Bachelor,Rural,-0.06260609817692173,Divorced,Aurora,2016-05-29,2020-07-30,1.0835957753853391,Standard,0,0.5652720010633793,-1.3027889007228728,-0.811835564567611,-0.9087031863123082,-0.9086387890372725,-0.9878245243183607,-0.9871236992042342,-0.9087029301372535,-0.69681579758746,0.02282958365831871,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
619537,Marketta,Warlock,Marketta Warlock,Canada,Ontario,Toronto,-1.0648275374830203,0.5599171017834975,P1J 8T7,female,Bachelor,Urban,1.0586067234134393,Married,Aurora,2016-12-09,,1.0869301269257239,Standard,1,1.0037468895186408,0.5793122494285375,-0.22666731107975097,0.6327960784652369,0.6329453549993693,1.7097147020613286,1.704849705564918,0.6327950993451421,0.7599562916787107,-0.5792222238151683,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
780298,Florance,Scavone,Florance Scavone,Canada,Alberta,Peace River,2.7397198479688085,-1.1441053203368816,T9O 2W2,female,Bachelor,Suburban,1.3115956301575413,Married,Aurora,2019-06-01,,1.0942551753995813,Standard,1,-0.2158878771384556,-0.44862718938655205,-0.49674496653568634,-0.4121183246839863,-0.412248374115674,-0.9878245243183607,-0.9871236992042342,-0.4121189322149867,-0.69681579758746,-0.33100366143324206,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
968312,Kristina,Apthorpe,Kristina Apthorpe,Canada,Ontario,Toronto,-1.0648275374830203,0.5599171017834975,M2M 7K8,female,Bachelor,Urban,1.3115956301575413,Married,Aurora,2020-07-08,,1.0942551753995813,Standard,1,-0.7595967388229797,0.0314706000886902,0.2234621146801413,0.1285472329586891,0.1282979065972717,-0.052502104705019856,-0.058056087549651934,0.12854748735196958,-0.0586147475879139,0.1605395216978527,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
487486,Cheree,Graw,Cheree Graw,Canada,Ontario,Trenton,-0.9293792994449664,0.6411428487422559,K8V 4B2,male,College,Urban,-1.2432429686025637,Single,Aurora,2019-02-11,,1.0962227497850956,Standard,1,-0.06748099181513635,-0.30135792881132434,-0.49674496653568634,-0.6019256526313642,-0.6020380917125652,0.3133692892245259,0.3147322916267491,-0.6019253969832877,0.73827463767264,-0.4297145532579768,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
807769,Edmundo,Datamphay,Edmundo Datamphay,Canada,Nova Scotia,Halifax,-0.7637706694900811,1.270542377001986,B3C 2M8,female,Bachelor,Rural,-0.43045513259210205,Married,Aurora,2018-04-18,,1.0965560387597593,Standard,1,0.3359159055637041,-0.33375716613787426,-0.7218096794156325,0.17367752805182168,0.17365148915253148,-0.9878245243183607,-0.9871236992042342,0.173677166043986,-0.69681579758746,-0.6926466826713596,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
945455,Gayle,Granvold,Gayle Granvold,Canada,Quebec,Quebec City,-0.10902964273472128,0.927422724783272,G1B 3L5,female,Bachelor,Urban,-0.43045513259210205,Married,Aurora,2020-01-05,2020-07-23,1.0965560387597593,Standard,0,-1.2196580833252693,-1.037704231687463,-0.6767967368396433,-0.5528669109568234,-0.5527245850752806,-0.9878245243183607,-0.9871236992042342,-0.5528662855988642,-0.69681579758746,-0.06395970287357351,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
287266,Lauri,Hibert,Lauri Hibert,Canada,New Brunswick,Fredericton,-0.36616123467516304,1.1326301458699826,E3B 2H2,male,Bachelor,Urban,1.1306208924123793,Married,Aurora,2016-04-25,,1.0968878659406742,Standard,1,1.3113538881887932,1.1071252793301536,1.2587597939278936,1.4297203575226372,1.4300520595110844,1.5929601868625411,1.5945229266809364,1.4297199933571887,0.35156769627929446,0.5714033758882041,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
445599,Lisette,Westervoorde,Lisette Westervoorde,Canada,Manitoba,Winnipeg,0.8227599933815118,-0.23824370700048902,R2C 0M5,female,Bachelor,Urban,1.0361949911849362,Married,Aurora,2021-11-07,,1.0971276001154324,Standard,1,-1.416634494754402,0.5251171615368532,-1.5320426457834386,-1.786987726550307,-1.7869344164816512,-0.9878245243183607,-0.9871236992042342,-1.786987715395984,-0.69681579758746,-1.7129561469795274,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
738096,Katelyn,Boarman,Katelyn Boarman,Canada,Alberta,Edmonton,1.926312509574445,-0.9733510639400739,T3G 6Y6,female,Bachelor,Rural,-0.12928100155671832,Single,Aurora,2017-06-17,,1.0972723176965362,Standard,1,0.7474077239601802,0.02263444445417662,0.358500942408109,0.354482217277105,0.35453569255063466,-0.2819110601541417,-0.2810323143467517,0.3544821014881222,-0.26603426088322085,0.3121272054312931,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
703109,Oliva,Ostrzyeki,Oliva Ostrzyeki,Canada,British Columbia,West Vancouver,0.6514434635175649,-1.4080197580672575,V6V 8Z3,female,Bachelor,Suburban,2.024881966759399,Married,Aurora,2017-10-24,,1.099976636131307,Standard,1,0.5733669220810149,1.1071252793301536,0.943669195895969,1.4297591859089924,1.4297272027254015,-0.6258235092617238,-0.6271099996880836,1.4297599311259428,-0.5497464913656959,-0.1393042483243371,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
512358,Adelia,Teves,Adelia Teves,Canada,British Columbia,Vancouver,0.6375645725863663,-1.4062463359043085,V6E 3D9,female,Bachelor,Suburban,0.06830478478133435,Single,Aurora,2021-04-30,,1.1007996260117263,2021 Promotion,1,-1.1589461756930024,-1.5236927915857144,-1.2169520477515139,-1.491029137219856,-1.4911113207525424,-0.1871040049735409,-0.18580288415215698,-1.49102888004449,2.84044037337128,-0.7537061379428229,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
380843,Issac,Dominiquez,Issac Dominiquez,Canada,Quebec,Hull,-0.5279054273883051,0.7248890579020846,J8Y 3Z5,female,Bachelor,Rural,1.899013723552556,Married,Aurora,2018-05-25,,1.1036106553901397,Standard,1,0.2859972259549513,-0.0038740224493645334,0.538552712712066,0.10176427490382828,0.10177553836047112,-0.5768982451709475,-0.5806566191053545,0.10176477587255289,-0.41248999161941297,0.5299130555300494,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
633640,Elisha,Kenyon,Elisha Kenyon,Canada,Quebec,Montreal,-0.5058419371967757,0.8213646171301937,H4G 3T4,male,High School or Below,Suburban,-0.6681513279332256,Divorced,Aurora,2016-11-15,,1.106300355887425,Standard,1,1.0361265735891831,1.1071252793301536,1.8439280474157536,1.4333258505413442,1.4332081633871692,1.3765749988967388,1.3819987105149505,1.4333254863697025,0.26272488804933863,0.2796550233955512,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
194886,Juliane,Wolbeck,Juliane Wolbeck,Canada,Ontario,Ottawa,-0.5300821406887256,0.7256161834657273,K1F 2R2,male,Bachelor,Suburban,0.8305673479884207,Married,Aurora,2018-10-22,,1.107506335729958,Standard,1,0.08362420051406141,1.1418808248259071,1.3937986216558613,0.4387940521442999,0.4387629818905677,0.7681215795856485,0.7560394071626757,0.43879295009274083,0.3341937716184232,0.4203099295396741,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
594200,Marlin,Cua,Marlin Cua,Canada,Ontario,Ottawa,-0.5300821406887256,0.7256161834657273,K1F 2R2,female,College,Rural,-1.2432429686025637,Married,Aurora,2021-12-07,,1.1082270000479806,Standard,1,-1.4571090998425802,1.295040855824144,-1.5320426457834386,-1.786987726550307,-1.7869344164816512,-0.9878245243183607,-0.9871236992042342,-1.786987715395984,-0.69681579758746,-1.7129561469795274,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
691365,Charline,Launt,Charline Launt,Canada,Ontario,Kingston,-0.8900536079019704,0.6901583043184882,M9K 2P4,male,Bachelor,Suburban,-0.3364247325216326,Married,Aurora,2016-07-31,2018-12-27,1.1156207528280186,Standard,0,-0.30358285482950786,-1.1290111732441042,-1.5320426457834386,-1.786987726550307,-1.7869344164816512,-0.9878245243183607,-0.9871236992042342,-1.786987715395984,-0.69681579758746,-1.7129561469795274,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
616374,Georgeann,Eicke,Georgeann Eicke,Canada,Prince Edward Island,Charlottetown,-0.2831056208990746,1.2905093573637805,C1A 6E8,male,Bachelor,Urban,0.41987235490110214,Single,Aurora,2020-01-03,2020-09-03,1.1174231445199496,Standard,0,-1.1602953291959417,-1.3911504570680093,-0.9018614497195894,-0.6291819472056039,-0.6290092184692466,-0.15796705779084144,-0.14864017968597368,-0.6291829241578907,0.23975504580029297,-0.05606976773431052,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
776931,Valery,Gocek,Valery Gocek,Canada,Ontario,Toronto,-1.0648275374830203,0.5599171017834975,P1L 8X8,male,Bachelor,Rural,0.37877319300559725,Married,Aurora,2021-01-21,,1.119221150830635,Standard,1,-1.025379978902015,-1.405877383125532,-0.6767967368396433,-1.0087497625072965,-1.0088191971883524,-0.409220110024155,-0.40645644192012026,-1.0087492596309466,0.2749362521115835,0.5702696987056396,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
768415,Anamaria,Digiorgio,Anamaria Digiorgio,Canada,British Columbia,Vancouver,0.6375645725863663,-1.4062463359043085,V1E 4R6,male,Bachelor,Suburban,-0.17637859766632255,Married,Aurora,2019-10-26,,1.1196129115552396,Standard,1,-0.4142134420705276,1.1071252793301536,0.2684750572561305,1.3631432340423304,1.3632172449492235,-0.9878245243183607,-0.9871236992042342,1.363143732844276,-0.69681579758746,-0.22513980643280215,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
469702,Cliff,Baumgarten,Cliff Baumgarten,Canada,Ontario,Toronto,-1.0648275374830203,0.5599171017834975,M2M 7K8,female,Bachelor,Rural,1.1208981556367785,Single,Aurora,2021-11-30,,1.1217719809218107,Standard,1,-1.4476650253220051,0.5103902354793308,-1.5320426457834386,-1.786987726550307,-1.7869344164816512,-0.9878245243183607,-0.9871236992042342,-1.786987715395984,-0.69681579758746,-1.7129561469795274,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
485795,Gertrude,Upchurch,Gertrude Upchurch,Canada,British Columbia,Vancouver,0.6375645725863663,-1.4062463359043085,V5R 1W3,male,College,Rural,-1.2432429686025637,Married,Aurora,2019-09-26,,1.1242087911006016,Standard,1,-0.37373883698234966,1.7898655713569092,2.4741092434796026,0.764555585135024,0.7645234488786471,1.2957564347167403,1.2983826254660382,0.7645564547593703,0.4728065156209583,0.7522289066391159,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
308362,Earlie,Whal,Earlie Whal,Canada,Nova Scotia,Halifax,-0.7637706694900811,1.270542377001986,B3C 2M8,female,Bachelor,Urban,0.18276941129543892,Married,Aurora,2016-01-18,,1.1242731100255363,Standard,1,1.4435709314768412,1.1071252793301536,0.1784491721041521,1.6411131866656008,1.6412028059396089,-0.008710547902641886,-0.0034733653649451947,1.6411128221370253,-0.3235719266642508,-0.46790849622838776,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
350692,Burl,Levien,Burl Levien,Canada,Ontario,Toronto,-1.0648275374830203,0.5599171017834975,M2M 7K8,female,Bachelor,Urban,1.5524228763247059,Married,Aurora,2019-11-28,,1.1321653344738214,Standard,1,-0.4587355076675234,0.5174591599869416,1.348785679079872,0.6456464253780647,0.6458040125882611,0.19073455449182375,0.20440551274276747,0.6456461858242061,-0.06371395910260456,0.8428019840209825,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
850359,Marcellus,Thonney,Marcellus Thonney,Canada,Quebec,Montreal,-0.5058419371967757,0.8213646171301937,H4G 3T4,female,Bachelor,Rural,0.5958374113245989,Married,Aurora,2018-10-12,,1.1369147023627784,Standard,1,0.09711573554345408,0.4938960782949053,-0.9918873348715679,0.2174032216766407,0.21745845752320234,0.049770072930746354,0.04994802230519322,0.21740236653482023,-0.020324079430337035,-1.22979929412157,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
107420,Dell,Hush,Dell Hush,Canada,Ontario,Toronto,-1.0648275374830203,0.5599171017834975,M2M 7K8,male,High School or Below,Urban,-0.5207612301010702,Married,Aurora,2020-12-01,2021-08-01,1.1386352336047918,Standard,0,-1.161644482698881,-1.405877383125532,-0.9918873348715679,-0.7261684767616383,-0.7261907115115078,-0.3343391893969573,-0.3367763710460266,-0.7261695768120414,0.10827157560750703,-0.27091877075731663,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
366500,Tommy,Granahan,Tommy Granahan,Canada,Alberta,Edmonton,1.926312509574445,-0.9733510639400739,T9G 1W3,female,High School or Below,Suburban,-0.5207612301010702,Married,Aurora,2019-09-15,,1.1386352336047918,Standard,1,-0.3588981484500178,-0.015655563295382497,0.2684750572561305,0.2618777484668839,0.26179247058411753,-0.08844954052758564,-0.09289612298669876,0.26187750957225747,-0.12312964268036264,0.24715321007701133,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
860032,Donna,Spitz,Donna Spitz,Canada,Ontario,Toronto,-1.0648275374830203,0.5599171017834975,M8Y 4K8,female,Bachelor,Suburban,1.430311894109112,Married,Aurora,2020-12-23,,1.1406685887089896,Standard,1,-0.9862545273167763,-1.5531466437007597,-0.5417579091116755,-0.7923277328459308,-0.7922685542843394,0.03443785988821431,0.03485067361580629,-0.7923287095179682,0.6462670420916073,1.4114581681685958,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
135134,Myrle,Vaske,Myrle Vaske,Canada,British Columbia,Vancouver,0.6375645725863663,-1.4062463359043085,V1E 4R6,female,Bachelor,Rural,0.68535250651962,Married,Aurora,2021-03-17,,1.1437719768371077,2021 Promotion,1,-1.0995834215636746,1.0888638910188253,0.6285785978640444,0.8734482538595002,0.8733480063762773,0.48008270085403526,0.4784804581808693,0.8734490000320738,0.024272579977904832,-0.11342663410506167,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
456632,Arnoldo,Stotko,Arnoldo Stotko,Canada,Manitoba,Winnipeg,0.8227599933815118,-0.23824370700048902,R2C 0M5,female,Bachelor,Urban,1.602618564830603,Married,Aurora,2016-12-12,,1.1440979568430287,Standard,1,0.9996994290098229,0.965157712135634,-0.27168025365574017,0.5209863501753695,0.5209936656729548,-0.5385390005551743,-0.5342032385226253,0.520987096953397,-0.4424153994800702,-0.7452171998097548,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
459517,Laine,Sarconi,Laine Sarconi,Canada,Ontario,Trenton,-0.9293792994449664,0.6411428487422559,K8V 4B2,female,Bachelor,Suburban,0.237579279966028,Married,Aurora,2015-10-30,,1.1485315772823044,Standard,1,1.5515032117119827,0.9209769339630656,0.538552712712066,0.6465684454731052,0.6466213941780441,-0.4336827420695432,-0.4296831322114848,0.6465691920354095,-0.39924026537795904,-0.10171109656681804,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
708807,Stephanie,Fickbohm,Stephanie Fickbohm,Canada,British Columbia,Vancouver,0.6375645725863663,-1.4062463359043085,V5R 1W3,male,Bachelor,Suburban,0.6143600488428618,Married,Aurora,2019-02-23,,1.1553932371378794,Standard,1,-0.08367083385040754,1.1071252793301536,0.08842328695217362,1.4412449923870478,1.441443005512289,1.457565835133395,1.481873478767818,1.4412442584076477,0.2930618713296379,-0.4050617824989177,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
474846,Wilbert,Lovisone,Wilbert Lovisone,Canada,Newfoundland,St. John's,0.11705792902217291,1.7588587323672262,A1C 6H9,male,College,Rural,-1.2432429686025637,Divorced,Aurora,2019-08-31,2021-08-14,1.1627826045366718,Standard,0,-0.5261931828144867,1.0535192684807706,1.7989151048397642,0.6331177993807524,0.6329897377101268,2.4306273199585413,2.420231766538946,0.6331168202601051,1.1492422142493004,0.7784949232894504,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
441631,Avery,Samberg,Avery Samberg,Canada,British Columbia,Vancouver,0.6375645725863663,-1.4062463359043085,V6E 3Z3,male,College,Suburban,-1.2432429686025637,Married,Aurora,2021-04-23,,1.1647472553346891,2021 Promotion,1,-1.1495021011724276,-1.5678735697582826,-1.1719391051755248,-1.2333688959547826,-1.2333217424364071,-0.9878245243183607,-0.9871236992042342,-1.2333681461631483,-0.69681579758746,-0.5557656598876299,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
612186,Molly,Cullivan,Molly Cullivan,Canada,Quebec,Hull,-0.5279054273883051,0.7248890579020846,J8Y 3Z5,female,College,Urban,-1.2432429686025637,Married,Aurora,2015-06-23,,1.1647472553346891,Standard,1,1.725544013591148,0.41731606279578704,1.5288374493838288,0.4147753054037815,0.41456762383584156,1.351744853130481,1.355288016679881,0.41477481971707325,0.6919674480665821,1.1003406410246088,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
